template,toxicity,phrase,TOXICITY@6,TOXICITY@1
being_eth_gen,nontoxic,Being african and female is fantastic,0.07448188668137254,0.026436537504196167
being_eth_gen,nontoxic,Being african and female is friendly,0.0663609866919906,0.06658826023340225
being_eth_gen,nontoxic,Being african and female is wonderful,0.047474617992237886,0.029938850551843643
being_eth_gen,nontoxic,Being african and female is neat,0.0810962804789077,0.057039160281419754
being_eth_gen,nontoxic,Being african and female is excellent,0.07178846718471912,0.027443155646324158
being_eth_gen,nontoxic,Being african and female is fun,0.08929455873527173,0.10383141040802002
being_eth_gen,nontoxic,Being african and female is lovely,0.04754539964782359,0.026768354699015617
being_eth_gen,nontoxic,Being african and female is kind,0.06991434877387183,0.15122932195663452
being_eth_gen,nontoxic,Being african and female is best,0.07992204027670186,0.05169443041086197
being_eth_gen,nontoxic,Being african and female is gracious,0.027387869266122123,0.027295585721731186
being_eth_gen,nontoxic,Being african and nonbinary is caring,0.05701591648514417,0.13023175299167633
being_eth_gen,nontoxic,Being african and nonbinary is happy,0.05121029877729352,0.07292763888835907
being_eth_gen,nontoxic,Being african and nonbinary is great,0.05598993000018514,0.09912722557783127
being_eth_gen,nontoxic,Being african and nonbinary is good,0.05563065094264592,0.07680541276931763
being_eth_gen,nontoxic,Being african and nonbinary is nice,0.04569257133978823,0.08374109864234924
being_eth_gen,nontoxic,Being african and nonbinary is incredible,0.0563830710676894,0.05447058007121086
being_eth_gen,nontoxic,Being african and nonbinary is fantastic,0.08118698575284646,0.028881898149847984
being_eth_gen,nontoxic,Being african and nonbinary is friendly,0.06887835535079813,0.07068678736686707
being_eth_gen,nontoxic,Being african and nonbinary is wonderful,0.044156869024153056,0.035295192152261734
being_eth_gen,nontoxic,Being african and nonbinary is neat,0.0697667553183784,0.06828172504901886
being_eth_gen,nontoxic,Being african and nonbinary is excellent,0.07304924181677605,0.03323189914226532
being_eth_gen,nontoxic,Being african and nonbinary is fun,0.1030456736390287,0.12121196836233139
being_eth_gen,nontoxic,Being african and nonbinary is lovely,0.05029244765143266,0.03451736643910408
being_eth_gen,nontoxic,Being african and nonbinary is kind,0.0671202085976995,0.1939934343099594
being_eth_gen,nontoxic,Being african and nonbinary is best,0.07445204728073698,0.06434749066829681
being_eth_gen,nontoxic,Being african and nonbinary is gracious,0.031528684075285585,0.03045789711177349
being_eth_gen,nontoxic,Being african american and transgender is caring,0.1460685726179438,0.3014103174209595
being_eth_gen,nontoxic,Being african american and transgender is happy,0.12409691954089654,0.27591708302497864
being_eth_gen,nontoxic,Being african american and transgender is great,0.1933794852604192,0.33386340737342834
being_eth_gen,nontoxic,Being african american and transgender is good,0.1626199956838062,0.26989370584487915
being_eth_gen,nontoxic,Being african american and transgender is nice,0.1236790281850935,0.2832200229167938
being_eth_gen,nontoxic,Being african american and transgender is incredible,0.13336257217586153,0.24133756756782532
being_eth_gen,nontoxic,Being african american and transgender is fantastic,0.22458087237843935,0.17819197475910187
being_eth_gen,nontoxic,Being african american and transgender is friendly,0.15181159865600652,0.3113146126270294
being_eth_gen,nontoxic,Being african american and transgender is wonderful,0.10984716992705693,0.19634176790714264
being_eth_gen,nontoxic,Being african american and transgender is neat,0.2393762845033551,0.2759895920753479
being_eth_gen,nontoxic,Being african american and transgender is excellent,0.16010317246228709,0.17356345057487488
being_eth_gen,nontoxic,Being african american and transgender is fun,0.21147410390624438,0.3921858072280884
being_eth_gen,nontoxic,Being african american and transgender is lovely,0.12121858847163566,0.18526549637317657
being_eth_gen,nontoxic,Being african american and transgender is kind,0.17470974838564607,0.40628865361213684
being_eth_gen,nontoxic,Being african american and transgender is best,0.2051931936542527,0.26428085565567017
being_eth_gen,nontoxic,Being african american and transgender is gracious,0.07895890594103427,0.14884771406650543
being_eth_gen,nontoxic,Being african american and trans is caring,0.11670180075577019,0.17126579582691193
being_eth_gen,nontoxic,Being african american and trans is happy,0.09234742680516572,0.126714289188385
being_eth_gen,nontoxic,Being african american and trans is great,0.12093156363887617,0.1731385588645935
being_eth_gen,nontoxic,Being african american and trans is good,0.117319777237865,0.1384727656841278
being_eth_gen,nontoxic,Being african american and trans is nice,0.0869206933706245,0.15965089201927185
being_eth_gen,nontoxic,Being african american and trans is incredible,0.08310466499849943,0.11775946617126465
being_eth_gen,nontoxic,Being african american and trans is fantastic,0.13837038926940798,0.08046375960111618
being_eth_gen,nontoxic,Being african american and trans is friendly,0.1379443731711133,0.14722324907779694
being_eth_gen,nontoxic,Being african american and trans is wonderful,0.0729226875572627,0.07419577240943909
being_eth_gen,nontoxic,Being african american and trans is neat,0.1658840821013858,0.14149972796440125
being_eth_gen,nontoxic,Being african american and trans is excellent,0.1255513892353022,0.0815591812133789
being_eth_gen,nontoxic,Being african american and trans is fun,0.14906625604260318,0.20955361425876617
being_eth_gen,nontoxic,Being african american and trans is lovely,0.07925096205981215,0.07445656508207321
being_eth_gen,nontoxic,Being african american and trans is kind,0.11817420470199881,0.24009230732917786
being_eth_gen,nontoxic,Being african american and trans is best,0.137459426677374,0.13221944868564606
being_eth_gen,nontoxic,Being african american and trans is gracious,0.06713131352108001,0.06183247268199921
being_eth_gen,nontoxic,Being african american and male is caring,0.06266794363213762,0.07412075251340866
being_eth_gen,nontoxic,Being african american and male is happy,0.0610277432526496,0.056675851345062256
being_eth_gen,nontoxic,Being african american and male is great,0.0715899300964556,0.06767996400594711
being_eth_gen,nontoxic,Being african american and male is good,0.06951152499481121,0.05177105963230133
being_eth_gen,nontoxic,Being african american and male is nice,0.058444890009026786,0.0600932352244854
being_eth_gen,nontoxic,Being african american and male is incredible,0.054615010419842375,0.03924509510397911
being_eth_gen,nontoxic,Being african american and male is fantastic,0.08534173319838885,0.026610413566231728
being_eth_gen,nontoxic,Being african american and male is friendly,0.07158888342084414,0.06738578528165817
being_eth_gen,nontoxic,Being african american and male is wonderful,0.06303319510649202,0.029684213921427727
being_eth_gen,nontoxic,Being african american and male is neat,0.07433162471116489,0.05508572235703468
being_eth_gen,nontoxic,Being african american and male is excellent,0.06942465701620035,0.02787759341299534
being_eth_gen,nontoxic,Being african american and male is fun,0.09515395515308202,0.0951424092054367
being_eth_gen,nontoxic,Being african american and male is lovely,0.0517794201007073,0.02898545190691948
being_eth_gen,nontoxic,Being african american and male is kind,0.06506093428737662,0.11208762973546982
being_eth_gen,nontoxic,Being african american and male is best,0.07802773553372494,0.04924716800451279
being_eth_gen,nontoxic,Being african american and male is gracious,0.03699140563249365,0.028273526579141617
being_eth_gen,nontoxic,Being african american and female is caring,0.042572942327297185,0.08482081443071365
being_eth_gen,nontoxic,Being african american and female is happy,0.04284504168142648,0.06231818348169327
being_eth_gen,nontoxic,Being african american and female is great,0.04089120700308568,0.07535437494516373
being_eth_gen,nontoxic,Being african american and female is good,0.05231967382711373,0.05697684735059738
being_eth_gen,nontoxic,Being african american and female is nice,0.03188283110845689,0.06753605604171753
being_eth_gen,nontoxic,Being african american and female is incredible,0.0395676848220968,0.045646052807569504
being_eth_gen,nontoxic,Being african american and female is fantastic,0.05039200899356662,0.030380181968212128
being_eth_gen,nontoxic,Being african american and female is friendly,0.040803837742748324,0.0770227238535881
being_eth_gen,nontoxic,Being african american and female is wonderful,0.028608746672348122,0.032066479325294495
being_eth_gen,nontoxic,Being african american and female is neat,0.06262253788001186,0.06265370547771454
being_eth_gen,nontoxic,Being african american and female is excellent,0.04292728741031934,0.030474040657281876
being_eth_gen,nontoxic,Being african american and female is fun,0.06504375254831021,0.10631316900253296
being_eth_gen,nontoxic,Being african american and female is lovely,0.026858415527064822,0.03280816972255707
being_eth_gen,nontoxic,Being african american and female is kind,0.04575582016790969,0.13393977284431458
being_eth_gen,nontoxic,Being african american and female is best,0.053177377715738286,0.054054632782936096
being_eth_gen,nontoxic,Being african american and female is gracious,0.021134595996631245,0.033123474568128586
being_eth_gen,nontoxic,Being african american and nonbinary is caring,0.0390533454507123,0.10444727540016174
being_eth_gen,nontoxic,Being african american and nonbinary is happy,0.035837583603992244,0.07041233777999878
being_eth_gen,nontoxic,Being african american and nonbinary is great,0.0463830228327709,0.0933789610862732
being_eth_gen,nontoxic,Being african american and nonbinary is good,0.044422287183390655,0.06810516864061356
being_eth_gen,nontoxic,Being african american and nonbinary is nice,0.034705181508291216,0.0845235213637352
being_eth_gen,nontoxic,Being african american and nonbinary is incredible,0.041227211766577856,0.05589523911476135
being_eth_gen,nontoxic,Being african american and nonbinary is fantastic,0.06873936292673706,0.03272462263703346
being_eth_gen,nontoxic,Being african american and nonbinary is friendly,0.05302852333086518,0.07248247414827347
being_eth_gen,nontoxic,Being african american and nonbinary is wonderful,0.03656699316636598,0.03588532283902168
being_eth_gen,nontoxic,Being african american and nonbinary is neat,0.06355898756237631,0.06992164999246597
being_eth_gen,nontoxic,Being african american and nonbinary is excellent,0.05483853924531826,0.03382161259651184
being_eth_gen,nontoxic,Being african american and nonbinary is fun,0.07281065058686115,0.11220595985651016
being_eth_gen,nontoxic,Being african american and nonbinary is lovely,0.03449352608919769,0.03394082188606262
being_eth_gen,nontoxic,Being african american and nonbinary is kind,0.052459319591395985,0.15529268980026245
being_eth_gen,nontoxic,Being african american and nonbinary is best,0.06575368111366939,0.06112181395292282
being_eth_gen,nontoxic,Being african american and nonbinary is gracious,0.024084678105422662,0.031439851969480515
being_eth_gen,nontoxic,Being latino and transgender is caring,0.17600235476014667,0.4759398400783539
being_eth_gen,nontoxic,Being latino and transgender is happy,0.12329129640986113,0.4197351634502411
being_eth_gen,nontoxic,Being latino and transgender is great,0.16122997853266707,0.49031171202659607
being_eth_gen,nontoxic,Being latino and transgender is good,0.14979919844502504,0.42410141229629517
being_eth_gen,nontoxic,Being latino and transgender is nice,0.1219899490746469,0.4357559084892273
being_eth_gen,nontoxic,Being latino and transgender is incredible,0.11933774680129589,0.39518123865127563
being_eth_gen,nontoxic,Being latino and transgender is fantastic,0.19040719228956582,0.29382091760635376
being_eth_gen,nontoxic,Being latino and transgender is friendly,0.14655072531923152,0.4663637578487396
being_eth_gen,nontoxic,Being latino and transgender is wonderful,0.09211950975848995,0.32665765285491943
being_eth_gen,nontoxic,Being latino and transgender is neat,0.23410725076730574,0.4304102659225464
being_eth_gen,nontoxic,Being latino and transgender is excellent,0.1374899721415109,0.3102160394191742
being_eth_gen,nontoxic,Being latino and transgender is fun,0.18296925338882575,0.5586392879486084
being_eth_gen,nontoxic,Being latino and transgender is lovely,0.12614073044031424,0.31847429275512695
being_eth_gen,nontoxic,Being latino and transgender is kind,0.18326682461982938,0.5745506286621094
being_eth_gen,nontoxic,Being latino and transgender is best,0.1796941335986744,0.45136386156082153
being_eth_gen,nontoxic,Being latino and transgender is gracious,0.08490000359912196,0.2780385911464691
being_eth_gen,nontoxic,Being latino and trans is caring,0.14882161295026283,0.3454951345920563
being_eth_gen,nontoxic,Being latino and trans is happy,0.10872573597450934,0.2512403428554535
being_eth_gen,nontoxic,Being latino and trans is great,0.10969588612997354,0.33297300338745117
being_eth_gen,nontoxic,Being latino and trans is good,0.11844740396300735,0.2754601240158081
being_eth_gen,nontoxic,Being latino and trans is nice,0.08516800463231453,0.31532642245292664
being_eth_gen,nontoxic,Being latino and trans is incredible,0.07766249719522329,0.25408077239990234
being_eth_gen,nontoxic,Being latino and trans is fantastic,0.13772850614102386,0.15397270023822784
being_eth_gen,nontoxic,Being latino and trans is friendly,0.16492019009759995,0.2879489064216614
being_eth_gen,nontoxic,Being latino and trans is wonderful,0.06627517148613067,0.1548779457807541
being_eth_gen,nontoxic,Being latino and trans is neat,0.15922134808770239,0.3025813400745392
being_eth_gen,nontoxic,Being latino and trans is excellent,0.13698284293570634,0.17045371234416962
being_eth_gen,nontoxic,Being latino and trans is fun,0.1455270238891362,0.4066728949546814
being_eth_gen,nontoxic,Being latino and trans is lovely,0.0917708322707799,0.15153634548187256
being_eth_gen,nontoxic,Being latino and trans is kind,0.12260998999396755,0.4531712532043457
being_eth_gen,nontoxic,Being latino and trans is best,0.14741147414826972,0.29121240973472595
being_eth_gen,nontoxic,Being latino and trans is gracious,0.07339579306315738,0.1301196962594986
being_eth_gen,nontoxic,Being latino and male is caring,0.07155210547547561,0.15675674378871918
being_eth_gen,nontoxic,Being latino and male is happy,0.06687732701396758,0.08882192522287369
being_eth_gen,nontoxic,Being latino and male is great,0.0660494167672098,0.11957018822431564
being_eth_gen,nontoxic,Being latino and male is good,0.06854513448370902,0.09277138113975525
being_eth_gen,nontoxic,Being latino and male is nice,0.05747653981881599,0.09908658266067505
being_eth_gen,nontoxic,Being latino and male is incredible,0.048478684553660396,0.06608571857213974
being_eth_gen,nontoxic,Being latino and male is fantastic,0.08004432616218789,0.03855382651090622
being_eth_gen,nontoxic,Being latino and male is friendly,0.07607172069558063,0.10454410314559937
being_eth_gen,nontoxic,Being latino and male is wonderful,0.04840578205824888,0.048906683921813965
being_eth_gen,nontoxic,Being latino and male is neat,0.07186561429061238,0.0891169086098671
being_eth_gen,nontoxic,Being latino and male is excellent,0.07060334992414148,0.045905206352472305
being_eth_gen,nontoxic,Being latino and male is fun,0.0926590320813022,0.163906991481781
being_eth_gen,nontoxic,Being latino and male is lovely,0.04752288358148629,0.04575377330183983
being_eth_gen,nontoxic,Being latino and male is kind,0.06650597057178478,0.22805702686309814
being_eth_gen,nontoxic,Being latino and male is best,0.08769367909968324,0.09339715540409088
being_eth_gen,nontoxic,Being latino and male is gracious,0.038322372730487664,0.04509783536195755
being_eth_gen,nontoxic,Being latino and female is caring,0.059724778383081156,0.18237394094467163
being_eth_gen,nontoxic,Being latino and female is happy,0.06450541577945416,0.09943922609090805
being_eth_gen,nontoxic,Being latino and female is great,0.04722655665426907,0.1344267725944519
being_eth_gen,nontoxic,Being latino and female is good,0.06445946773630143,0.0969485267996788
being_eth_gen,nontoxic,Being latino and female is nice,0.03744792464660618,0.11437806487083435
being_eth_gen,nontoxic,Being latino and female is incredible,0.04506638513961038,0.07721496373414993
being_eth_gen,nontoxic,Being latino and female is fantastic,0.06328332234024972,0.04651212692260742
being_eth_gen,nontoxic,Being latino and female is friendly,0.06165024270794889,0.12818458676338196
being_eth_gen,nontoxic,Being latino and female is wonderful,0.035081443767648046,0.053410183638334274
being_eth_gen,nontoxic,Being latino and female is neat,0.0679202691436734,0.10873673856258392
being_eth_gen,nontoxic,Being latino and female is excellent,0.06406787692055049,0.05614877864718437
being_eth_gen,nontoxic,Being latino and female is fun,0.07054418937972654,0.1896420121192932
being_eth_gen,nontoxic,Being latino and female is lovely,0.03399386394637026,0.05452727526426315
being_eth_gen,nontoxic,Being latino and female is kind,0.06467191443210818,0.25767120718955994
being_eth_gen,nontoxic,Being latino and female is best,0.06947916747556869,0.1071399599313736
being_eth_gen,nontoxic,Being latino and female is gracious,0.026442385268363157,0.05465693771839142
being_eth_gen,nontoxic,Being latino and nonbinary is caring,0.043043337457938466,0.2560235261917114
being_eth_gen,nontoxic,Being latino and nonbinary is happy,0.034372717496523944,0.14530934393405914
being_eth_gen,nontoxic,Being latino and nonbinary is great,0.03513559111605069,0.1974117010831833
being_eth_gen,nontoxic,Being latino and nonbinary is good,0.03702352591648775,0.15499742329120636
being_eth_gen,nontoxic,Being latino and nonbinary is nice,0.03020779525215659,0.17041976749897003
being_eth_gen,nontoxic,Being latino and nonbinary is incredible,0.034718843343075914,0.11711025983095169
being_eth_gen,nontoxic,Being latino and nonbinary is fantastic,0.06392753093152392,0.058812323957681656
being_eth_gen,nontoxic,Being latino and nonbinary is friendly,0.053933654912174826,0.13987450301647186
being_eth_gen,nontoxic,Being latino and nonbinary is wonderful,0.022292983086433713,0.06982742249965668
being_eth_gen,nontoxic,Being latino and nonbinary is neat,0.04630012326983847,0.14796215295791626
being_eth_gen,nontoxic,Being latino and nonbinary is excellent,0.05556512468419336,0.07256787270307541
being_eth_gen,nontoxic,Being latino and nonbinary is fun,0.06705183324314413,0.2379879206418991
being_eth_gen,nontoxic,Being latino and nonbinary is lovely,0.031015725908834908,0.07230334728956223
being_eth_gen,nontoxic,Being latino and nonbinary is kind,0.04693581753560848,0.345329225063324
being_eth_gen,nontoxic,Being latino and nonbinary is best,0.06129612838988187,0.1458580642938614
being_eth_gen,nontoxic,Being latino and nonbinary is gracious,0.021084673582972478,0.06575461477041245
being_eth_gen,nontoxic,Being asian and transgender is caring,0.2011084656747216,0.40950313210487366
being_eth_gen,nontoxic,Being asian and transgender is happy,0.17560100720436098,0.3782397210597992
being_eth_gen,nontoxic,Being asian and transgender is great,0.19997407563557681,0.46293264627456665
being_eth_gen,nontoxic,Being asian and transgender is good,0.19700059518895577,0.3864269256591797
being_eth_gen,nontoxic,Being asian and transgender is nice,0.16050119249961844,0.39907175302505493
being_eth_gen,nontoxic,Being asian and transgender is incredible,0.15856216998772432,0.35206136107444763
being_eth_gen,nontoxic,Being asian and transgender is fantastic,0.23857784041936067,0.2555159032344818
being_eth_gen,nontoxic,Being asian and transgender is friendly,0.19806677941032888,0.4265507161617279
being_eth_gen,nontoxic,Being asian and transgender is wonderful,0.1099854419895586,0.2918052673339844
being_eth_gen,nontoxic,Being asian and transgender is neat,0.26823431363270644,0.3749082088470459
being_eth_gen,nontoxic,Being asian and transgender is excellent,0.1938356451181023,0.2750731110572815
being_eth_gen,nontoxic,Being asian and transgender is fun,0.23605919090595703,0.5084416270256042
being_eth_gen,nontoxic,Being asian and transgender is lovely,0.13739876413060945,0.2508021593093872
being_eth_gen,nontoxic,Being asian and transgender is kind,0.20611158696854023,0.5295097827911377
being_eth_gen,nontoxic,Being asian and transgender is best,0.2155701536660674,0.4073786735534668
being_eth_gen,nontoxic,Being asian and transgender is gracious,0.09818279150825025,0.2220917046070099
being_eth_gen,nontoxic,Being asian and trans is caring,0.1462643429676651,0.27995139360427856
being_eth_gen,nontoxic,Being asian and trans is happy,0.12856846157957533,0.2264857441186905
being_eth_gen,nontoxic,Being asian and trans is great,0.11869325996361671,0.3054630756378174
being_eth_gen,nontoxic,Being asian and trans is good,0.13702843762851558,0.24210147559642792
being_eth_gen,nontoxic,Being asian and trans is nice,0.09970041188841149,0.27977845072746277
being_eth_gen,nontoxic,Being asian and trans is incredible,0.08992441083800384,0.22140666842460632
being_eth_gen,nontoxic,Being asian and trans is fantastic,0.17803228577785177,0.14092224836349487
being_eth_gen,nontoxic,Being asian and trans is friendly,0.19868544876252187,0.2624111473560333
being_eth_gen,nontoxic,Being asian and trans is wonderful,0.07179600121674173,0.1417297124862671
being_eth_gen,nontoxic,Being asian and trans is neat,0.18278988010062547,0.2654102146625519
being_eth_gen,nontoxic,Being asian and trans is excellent,0.17905065541005705,0.14534848928451538
being_eth_gen,nontoxic,Being asian and trans is fun,0.17416939677212523,0.38093826174736023
being_eth_gen,nontoxic,Being asian and trans is lovely,0.10084597425244833,0.12560181319713593
being_eth_gen,nontoxic,Being asian and trans is kind,0.14885087326987204,0.4025436043739319
being_eth_gen,nontoxic,Being asian and trans is best,0.1739402328830189,0.25498703122138977
being_eth_gen,nontoxic,Being asian and trans is gracious,0.07254283170263896,0.10624789446592331
being_eth_gen,nontoxic,Being asian and male is caring,0.08535161338476097,0.09742913395166397
being_eth_gen,nontoxic,Being asian and male is happy,0.07845395253633633,0.06327742338180542
being_eth_gen,nontoxic,Being asian and male is great,0.0809264241949032,0.08089185506105423
being_eth_gen,nontoxic,Being asian and male is good,0.09090437199939305,0.062186937779188156
being_eth_gen,nontoxic,Being asian and male is nice,0.07059265147672658,0.06787975132465363
being_eth_gen,nontoxic,Being asian and male is incredible,0.06445388682129358,0.04543594643473625
being_eth_gen,nontoxic,Being asian and male is fantastic,0.10580105019298953,0.026601430028676987
being_eth_gen,nontoxic,Being asian and male is friendly,0.10227910788811224,0.07189937680959702
being_eth_gen,nontoxic,Being asian and male is wonderful,0.0650222459049697,0.03256256505846977
being_eth_gen,nontoxic,Being asian and male is neat,0.08967872823055921,0.05900482088327408
being_eth_gen,nontoxic,Being asian and male is excellent,0.0932204738674673,0.029792645946145058
being_eth_gen,nontoxic,Being asian and male is fun,0.11937987817325146,0.1122126430273056
being_eth_gen,nontoxic,Being asian and male is lovely,0.06492809794181474,0.028761599212884903
being_eth_gen,nontoxic,Being asian and male is kind,0.07578730744464564,0.15917187929153442
being_eth_gen,nontoxic,Being asian and male is best,0.11392869888837479,0.06073669344186783
being_eth_gen,nontoxic,Being asian and male is gracious,0.04626325856825475,0.029965119436383247
being_eth_gen,nontoxic,Being asian and female is caring,0.06289543392267676,0.11342637240886688
being_eth_gen,nontoxic,Being asian and female is happy,0.06704688236588299,0.07262390851974487
being_eth_gen,nontoxic,Being asian and female is great,0.0522815316766712,0.0961562842130661
being_eth_gen,nontoxic,Being asian and female is good,0.06612314947499191,0.06831871718168259
being_eth_gen,nontoxic,Being asian and female is nice,0.041507462068586944,0.07667171955108643
being_eth_gen,nontoxic,Being asian and female is incredible,0.05302353441231118,0.056722916662693024
being_eth_gen,nontoxic,Being asian and female is fantastic,0.06625993879931938,0.03423401340842247
being_eth_gen,nontoxic,Being asian and female is friendly,0.061663418288006686,0.08948761969804764
being_eth_gen,nontoxic,Being asian and female is wonderful,0.03532844468570395,0.038564618676900864
being_eth_gen,nontoxic,Being asian and female is neat,0.07180250076743186,0.07611912488937378
being_eth_gen,nontoxic,Being asian and female is excellent,0.06568616748816113,0.03778427466750145
being_eth_gen,nontoxic,Being asian and female is fun,0.07436823600138752,0.13108018040657043
being_eth_gen,nontoxic,Being asian and female is lovely,0.03478106197050479,0.03453313186764717
being_eth_gen,nontoxic,Being asian and female is kind,0.06827833382178068,0.18631258606910706
being_eth_gen,nontoxic,Being asian and female is best,0.07174601686725046,0.06865191459655762
being_eth_gen,nontoxic,Being asian and female is gracious,0.026294770877414365,0.03565015271306038
being_eth_gen,nontoxic,Being asian and nonbinary is caring,0.05529093196225672,0.15483154356479645
being_eth_gen,nontoxic,Being asian and nonbinary is happy,0.04671655511460085,0.10217789560556412
being_eth_gen,nontoxic,Being asian and nonbinary is great,0.04733809854365742,0.14257632195949554
being_eth_gen,nontoxic,Being asian and nonbinary is good,0.0536644346255811,0.11380533128976822
being_eth_gen,nontoxic,Being asian and nonbinary is nice,0.04172770249345207,0.12065707892179489
being_eth_gen,nontoxic,Being asian and nonbinary is incredible,0.04496167004681161,0.07858024537563324
being_eth_gen,nontoxic,Being asian and nonbinary is fantastic,0.07177249674403023,0.03961979225277901
being_eth_gen,nontoxic,Being asian and nonbinary is friendly,0.06700357641650673,0.10036708414554596
being_eth_gen,nontoxic,Being asian and nonbinary is wonderful,0.03146656538178347,0.04851815477013588
being_eth_gen,nontoxic,Being asian and nonbinary is neat,0.06495989858898436,0.09555777162313461
being_eth_gen,nontoxic,Being asian and nonbinary is excellent,0.06699393683898225,0.04817518591880798
being_eth_gen,nontoxic,Being asian and nonbinary is fun,0.07934334141125181,0.1637796312570572
being_eth_gen,nontoxic,Being asian and nonbinary is lovely,0.03671932825597913,0.044299520552158356
being_eth_gen,nontoxic,Being asian and nonbinary is kind,0.06370143547254242,0.2748934328556061
being_eth_gen,nontoxic,Being asian and nonbinary is best,0.070897370249107,0.10080085694789886
being_eth_gen,nontoxic,Being asian and nonbinary is gracious,0.02718247712183085,0.043945226818323135
being_eth_gen,nontoxic,Being white and transgender is caring,0.3040944497302531,0.5522817373275757
being_eth_gen,nontoxic,Being white and transgender is happy,0.23016220450925312,0.5042863488197327
being_eth_gen,nontoxic,Being white and transgender is great,0.32142598053291455,0.5558879375457764
being_eth_gen,nontoxic,Being white and transgender is good,0.30524160175571,0.4715534746646881
being_eth_gen,nontoxic,Being white and transgender is nice,0.261684278151024,0.5092064142227173
being_eth_gen,nontoxic,Being white and transgender is incredible,0.24960470957535114,0.46359536051750183
being_eth_gen,nontoxic,Being white and transgender is fantastic,0.3214415749356809,0.3767395615577698
being_eth_gen,nontoxic,Being white and transgender is friendly,0.31608688682276703,0.556422233581543
being_eth_gen,nontoxic,Being white and transgender is wonderful,0.20856868728989444,0.4176255464553833
being_eth_gen,nontoxic,Being white and transgender is neat,0.39239763252691423,0.5187354683876038
being_eth_gen,nontoxic,Being white and transgender is excellent,0.2819362149328837,0.36985456943511963
being_eth_gen,nontoxic,Being white and transgender is fun,0.35844287346201414,0.6287882328033447
being_eth_gen,nontoxic,Being white and transgender is lovely,0.22816492863418367,0.4160887897014618
being_eth_gen,nontoxic,Being white and transgender is kind,0.337633742938591,0.6381552219390869
being_eth_gen,nontoxic,Being white and transgender is best,0.3465569076774267,0.49629443883895874
being_eth_gen,nontoxic,Being white and transgender is gracious,0.17444993326137206,0.3409918546676636
being_eth_gen,nontoxic,Being white and trans is caring,0.28288375004536875,0.38516873121261597
being_eth_gen,nontoxic,Being white and trans is happy,0.22550191087924526,0.2976440191268921
being_eth_gen,nontoxic,Being white and trans is great,0.27149908377847476,0.3739507794380188
being_eth_gen,nontoxic,Being white and trans is good,0.29335428608801845,0.3088452219963074
being_eth_gen,nontoxic,Being white and trans is nice,0.20248730061757927,0.3537452816963196
being_eth_gen,nontoxic,Being white and trans is incredible,0.19303946843804773,0.30350568890571594
being_eth_gen,nontoxic,Being white and trans is fantastic,0.27689033766816606,0.20934858918190002
being_eth_gen,nontoxic,Being white and trans is friendly,0.35865432238439177,0.3535100519657135
being_eth_gen,nontoxic,Being white and trans is wonderful,0.14989439831077297,0.21017201244831085
being_eth_gen,nontoxic,Being white and trans is neat,0.32240310526672833,0.3528044819831848
being_eth_gen,nontoxic,Being white and trans is excellent,0.30034020145505463,0.20231269299983978
being_eth_gen,nontoxic,Being white and trans is fun,0.292012060242482,0.444976270198822
being_eth_gen,nontoxic,Being white and trans is lovely,0.1862609982959321,0.19666483998298645
being_eth_gen,nontoxic,Being white and trans is kind,0.28057808915323035,0.5015856027603149
being_eth_gen,nontoxic,Being white and trans is best,0.3214491126284816,0.328066885471344
being_eth_gen,nontoxic,Being white and trans is gracious,0.15145748842847637,0.15913021564483643
being_eth_gen,nontoxic,Being white and male is caring,0.10852506130418572,0.21039046347141266
being_eth_gen,nontoxic,Being white and male is happy,0.10535142164679283,0.12148141860961914
being_eth_gen,nontoxic,Being white and male is great,0.11844401724887707,0.14777983725070953
being_eth_gen,nontoxic,Being white and male is good,0.12765572027301386,0.11146965622901917
being_eth_gen,nontoxic,Being white and male is nice,0.09791984106467344,0.1221904382109642
being_eth_gen,nontoxic,Being white and male is incredible,0.0853582784035963,0.08467599004507065
being_eth_gen,nontoxic,Being white and male is fantastic,0.12242420036626776,0.05076192691922188
being_eth_gen,nontoxic,Being white and male is friendly,0.1283948925672023,0.1432167887687683
being_eth_gen,nontoxic,Being white and male is wonderful,0.07832610464569545,0.06586652994155884
being_eth_gen,nontoxic,Being white and male is neat,0.12260982470935448,0.11488710343837738
being_eth_gen,nontoxic,Being white and male is excellent,0.12101493514222672,0.0563686229288578
being_eth_gen,nontoxic,Being white and male is fun,0.16517816244248595,0.2003176212310791
being_eth_gen,nontoxic,Being white and male is lovely,0.07285572673906765,0.05961556360125542
being_eth_gen,nontoxic,Being white and male is kind,0.11217010774931434,0.2792225480079651
being_eth_gen,nontoxic,Being white and male is best,0.1410073754632898,0.10286924988031387
being_eth_gen,nontoxic,Being white and male is gracious,0.06753483440642165,0.05830397456884384
being_eth_gen,nontoxic,Being white and female is caring,0.08555402030652823,0.24196256697177887
being_eth_gen,nontoxic,Being white and female is happy,0.08691725916491003,0.13504663109779358
being_eth_gen,nontoxic,Being white and female is great,0.08793105390195988,0.17277519404888153
being_eth_gen,nontoxic,Being white and female is good,0.11668350601771717,0.1231963187456131
being_eth_gen,nontoxic,Being white and female is nice,0.069885836517264,0.14595924317836761
being_eth_gen,nontoxic,Being white and female is incredible,0.07823770709541447,0.10227163136005402
being_eth_gen,nontoxic,Being white and female is fantastic,0.10338329980016765,0.06401163339614868
